IDpol,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,claim_occurred,claim_amount,premium_paid
143,1.0,4.194444444444445,17,51,86.0,B12,Regular,B,393.0,Centre,False,0.0,109.96
143,1.0,4.194444444444445,17,51,86.0,B12,Regular,B,393.0,Centre,False,0.0,110.51
143,1.0,4.194444444444445,17,51,86.0,B12,Regular,B,393.0,Centre,False,0.0,111.61
144,1.0,5.694444444444445,12,61,122.0,B12,Diesel,B,393.0,Centre,True,25.266666666666666,473.32
144,1.0,5.694444444444445,12,61,122.0,B12,Diesel,B,393.0,Centre,False,0.0,551.6
145,1.0,5.694444444444445,12,63,122.0,B12,Diesel,B,393.0,Centre,True,4282.17,306.81
146,1.0,7.888888888888889,15,41,149.0,B12,Diesel,A,393.0,Centre,True,16.423333333333336,396.78
146,1.0,7.888888888888889,15,41,149.0,B12,Diesel,A,393.0,Centre,True,129.195,406.71
146,1.0,7.888888888888889,15,41,149.0,B12,Diesel,A,393.0,Centre,True,882.0,408.74
147,1.0,5.277777777777778,15,50,50.0,B12,Regular,B,393.0,Centre,False,0.0,191.75
147,1.0,5.277777777777778,15,50,50.0,B12,Regular,B,393.0,Centre,False,0.0,199.3
147,1.0,5.277777777777778,15,50,50.0,B12,Regular,B,393.0,Centre,False,0.0,205.28
148,1.0,4.444444444444445,19,49,50.0,B12,Regular,B,393.0,Centre,False,0.0,109.96
149,1.0,7.5,17,54,50.0,B12,Diesel,B,393.0,Centre,False,0.0,457.47
150,1.0,9.0,9,48,59.0,B12,Regular,B,393.0,Centre,True,409.59,296.03
151,1.0,6.388888888888889,16,49,50.0,B12,Regular,A,393.0,Centre,False,0.0,403.55
152,1.0,5.777777777777778,17,46,158.0,B12,Diesel,A,393.0,Centre,True,28.492,583.22
152,1.0,5.777777777777778,17,46,158.0,B12,Diesel,A,393.0,Centre,True,12.9875,571.55
153,1.0,5.777777777777778,17,47,158.0,B12,Diesel,A,393.0,Centre,True,220.5,172.5
154,1.0,7.5,15,34,50.0,B12,Diesel,B,393.0,Centre,False,0.0,266.6
155,1.0,7.5,15,38,50.0,B12,Diesel,B,393.0,Centre,False,0.0,502.79
155,1.0,7.5,15,38,50.0,B12,Diesel,B,393.0,Centre,False,0.0,492.72
156,1.0,5.527777777777778,18,60,86.0,B12,Regular,A,393.0,Centre,True,82.34,170.19
156,1.0,5.527777777777778,18,60,86.0,B12,Regular,A,393.0,Centre,False,0.0,195.3
156,1.0,5.527777777777778,18,60,86.0,B12,Regular,A,393.0,Centre,False,0.0,213.85
157,1.0,5.5,20,30,68.0,B12,Diesel,B,393.0,Centre,True,84.62,347.48
157,1.0,5.5,20,30,68.0,B12,Diesel,B,393.0,Centre,False,0.0,359.63
158,1.0,5.5,20,32,68.0,B12,Diesel,B,393.0,Centre,False,0.0,416.42
158,1.0,5.5,20,32,68.0,B12,Diesel,B,393.0,Centre,False,0.0,264.99
159,1.0,5.694444444444445,16,37,68.0,B12,Diesel,A,393.0,Centre,False,0.0,228.11
159,1.0,5.694444444444445,16,37,68.0,B12,Diesel,A,393.0,Centre,False,0.0,233.8
159,1.0,5.694444444444445,16,37,68.0,B12,Diesel,A,393.0,Centre,False,0.0,231.46
160,1.0,5.694444444444445,16,40,68.0,B12,Diesel,A,393.0,Centre,False,0.0,207.1
160,1.0,5.694444444444445,16,40,68.0,B12,Diesel,A,393.0,Centre,False,0.0,208.14
161,1.0,7.666666666666666,14,43,86.0,B12,Diesel,B,393.0,Centre,True,882.0,336.82
162,1.0,6.666666666666666,20,59,50.0,B12,Diesel,A,393.0,Centre,False,0.0,289.43
163,1.0,5.861111111111111,14,52,77.0,B12,Diesel,A,393.0,Centre,True,51.95,215.79
163,1.0,5.861111111111111,14,52,77.0,B12,Diesel,A,393.0,Centre,False,0.0,218.87
163,1.0,5.861111111111111,14,52,77.0,B12,Diesel,A,393.0,Centre,False,0.0,226.54
164,1.0,6.388888888888889,30,74,50.0,B12,Regular,A,393.0,Centre,False,0.0,106.23
164,1.0,6.388888888888889,30,74,50.0,B12,Regular,A,393.0,Centre,False,0.0,105.28
164,1.0,6.388888888888889,30,74,50.0,B12,Regular,A,393.0,Centre,False,0.0,105.8
165,1.0,5.555555555555555,18,68,50.0,B12,Regular,B,393.0,Centre,False,0.0,215.0
166,1.0,7.777777777777778,14,47,68.0,B12,Diesel,B,393.0,Centre,False,0.0,416.5
166,1.0,7.777777777777778,14,47,68.0,B12,Diesel,B,393.0,Centre,False,0.0,424.83
166,1.0,7.777777777777778,14,47,68.0,B12,Diesel,B,393.0,Centre,False,0.0,420.58
167,1.0,7.361111111111111,1,52,50.0,B12,Regular,B,393.0,Centre,False,0.0,730.16
168,1.0,6.666666666666666,16,47,104.0,B12,Diesel,A,393.0,Centre,True,28.495,600.47
168,1.0,6.666666666666666,16,47,104.0,B12,Diesel,A,393.0,Centre,True,158.09,600.47
168,1.0,6.666666666666666,16,47,104.0,B12,Diesel,A,393.0,Centre,False,0.0,576.7
169,1.0,7.583333333333334,16,44,50.0,B12,Regular,A,393.0,Centre,False,0.0,319.79
169,1.0,7.583333333333334,16,44,50.0,B12,Regular,A,393.0,Centre,False,0.0,302.5
169,1.0,7.583333333333334,16,44,50.0,B12,Regular,A,393.0,Centre,False,0.0,304.02
170,1.0,5.555555555555555,16,47,68.0,B12,Regular,B,393.0,Centre,True,730.7,237.06
170,1.0,5.555555555555555,16,47,68.0,B12,Regular,B,393.0,Centre,False,0.0,242.99
171,1.0,4.305555555555555,9,42,59.0,B12,Regular,B,393.0,Centre,True,67.11,117.68
171,1.0,4.305555555555555,9,42,59.0,B12,Regular,B,393.0,Centre,False,0.0,120.62
171,1.0,4.305555555555555,9,42,59.0,B12,Regular,B,393.0,Centre,False,0.0,121.83
172,1.0,10.694444444444445,4,45,59.0,B12,Diesel,B,393.0,Centre,True,3132.68,328.16
173,1.0,6.666666666666666,18,57,50.0,B12,Regular,B,393.0,Centre,False,0.0,279.09
173,1.0,6.666666666666666,18,57,50.0,B12,Regular,B,393.0,Centre,False,0.0,287.45
173,1.0,6.666666666666666,18,57,50.0,B12,Regular,B,393.0,Centre,False,0.0,283.13
174,1.0,5.972222222222222,17,26,149.0,B12,Regular,B,393.0,Centre,False,0.0,283.97
175,1.0,6.805555555555555,13,55,95.0,B12,Regular,B,393.0,Centre,True,19.53,288.0
175,1.0,6.805555555555555,13,55,95.0,B12,Regular,B,393.0,Centre,True,1421.9266666666665,242.19
175,1.0,6.805555555555555,13,55,95.0,B12,Regular,B,393.0,Centre,False,0.0,251.87
176,1.0,6.722222222222222,11,59,50.0,B12,Diesel,B,393.0,Centre,False,0.0,361.54
176,1.0,6.722222222222222,11,59,50.0,B12,Diesel,B,393.0,Centre,False,0.0,328.97
176,1.0,6.722222222222222,11,59,50.0,B12,Diesel,B,393.0,Centre,False,0.0,332.26
177,1.0,6.388888888888889,17,57,68.0,B12,Diesel,A,393.0,Centre,True,106.885,410.93
177,1.0,6.388888888888889,17,57,68.0,B12,Diesel,A,393.0,Centre,False,0.0,313.04
178,1.0,6.944444444444445,12,56,59.0,B12,Diesel,A,393.0,Centre,True,161.1,315.56
179,1.0,6.944444444444445,14,51,50.0,B12,Regular,B,393.0,Centre,False,0.0,320.65
180,1.0,4.222222222222222,12,48,50.0,B12,Regular,A,393.0,Centre,False,0.0,101.69
181,1.0,6.333333333333334,11,48,50.0,B12,Regular,B,393.0,Centre,False,0.0,283.86
181,1.0,6.333333333333334,11,48,50.0,B12,Regular,B,393.0,Centre,False,0.0,290.95
182,1.0,7.666666666666666,11,48,95.0,B12,Diesel,A,393.0,Centre,True,133.028,270.06
183,1.0,7.777777777777778,10,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,356.68
183,1.0,7.777777777777778,10,48,50.0,B12,Diesel,A,393.0,Centre,False,0.0,358.47
184,1.0,7.055555555555555,2,35,59.0,B12,Diesel,B,393.0,Centre,False,0.0,534.05
184,1.0,7.055555555555555,2,35,59.0,B12,Diesel,B,393.0,Centre,False,0.0,557.45
184,1.0,7.055555555555555,2,35,59.0,B12,Diesel,B,393.0,Centre,False,0.0,551.88
185,1.0,6.666666666666666,15,52,50.0,B12,Diesel,B,393.0,Centre,False,0.0,367.45
185,1.0,6.666666666666666,15,52,50.0,B12,Diesel,B,393.0,Centre,False,0.0,306.56
185,1.0,6.666666666666666,15,52,50.0,B12,Diesel,B,393.0,Centre,False,0.0,306.56
186,1.0,6.638888888888889,2,32,59.0,B12,Diesel,A,393.0,Centre,False,0.0,385.52
186,1.0,6.638888888888889,2,32,59.0,B12,Diesel,A,393.0,Centre,False,0.0,393.23
187,1.0,7.083333333333334,15,46,59.0,B12,Diesel,A,393.0,Centre,True,882.0,278.92
188,1.0,7.083333333333334,14,44,50.0,B12,Diesel,A,393.0,Centre,False,0.0,281.07
189,1.0,6.666666666666666,15,46,131.0,B12,Diesel,B,393.0,Centre,False,0.0,240.74
189,1.0,6.666666666666666,15,46,131.0,B12,Diesel,B,393.0,Centre,False,0.0,240.34
189,1.0,6.666666666666666,15,46,131.0,B12,Diesel,B,393.0,Centre,False,0.0,241.57
190,1.0,5.666666666666667,19,34,50.0,B12,Diesel,A,393.0,Centre,False,0.0,311.41
191,1.0,6.666666666666666,17,47,68.0,B12,Diesel,A,393.0,Centre,True,294.76,293.66
192,1.0,5.833333333333333,13,53,176.0,B12,Diesel,B,393.0,Centre,False,0.0,254.8
193,1.0,5.305555555555555,9,73,59.0,B12,Regular,B,393.0,Centre,False,0.0,204.54
194,1.0,6.388888888888889,28,61,77.0,B12,Regular,B,393.0,Centre,False,0.0,232.78
195,1.0,7.666666666666666,17,75,50.0,B12,Regular,A,393.0,Centre,False,0.0,259.84
195,1.0,7.666666666666666,17,75,50.0,B12,Regular,A,393.0,Centre,False,0.0,267.64
195,1.0,7.666666666666666,17,75,50.0,B12,Regular,A,393.0,Centre,False,0.0,267.64
196,1.0,7.666666666666666,17,31,50.0,B12,Diesel,B,393.0,Centre,False,0.0,500.99
197,1.0,5.555555555555555,20,51,104.0,B12,Diesel,A,393.0,Centre,False,0.0,245.62
197,1.0,5.555555555555555,20,51,104.0,B12,Diesel,A,393.0,Centre,False,0.0,245.62
197,1.0,5.555555555555555,20,51,104.0,B12,Diesel,A,393.0,Centre,False,0.0,249.31
198,1.0,5.555555555555555,20,59,50.0,B12,Regular,B,393.0,Centre,False,0.0,220.18
198,1.0,5.555555555555555,20,59,50.0,B12,Regular,B,393.0,Centre,False,0.0,226.78
199,1.0,7.111111111111111,3,56,59.0,B12,Diesel,B,393.0,Centre,False,0.0,445.07
199,1.0,7.111111111111111,3,56,59.0,B12,Diesel,B,393.0,Centre,False,0.0,440.41
199,1.0,7.111111111111111,3,56,59.0,B12,Diesel,B,393.0,Centre,False,0.0,442.62
200,1.0,6.527777777777778,6,50,104.0,B12,Regular,B,393.0,Centre,False,0.0,410.93
201,1.0,5.694444444444445,0,55,50.0,B12,Regular,A,393.0,Centre,False,0.0,470.52
202,1.0,6.944444444444445,13,46,140.0,B12,Diesel,A,393.0,Centre,True,186.95999999999998,287.42
203,1.0,6.944444444444445,13,48,140.0,B12,Diesel,A,393.0,Centre,True,149.13,522.15
203,1.0,6.944444444444445,13,48,140.0,B12,Diesel,A,393.0,Centre,False,0.0,522.15
204,1.0,6.944444444444445,13,49,140.0,B12,Diesel,A,393.0,Centre,False,0.0,433.46
205,1.0,6.388888888888889,17,48,59.0,B12,Diesel,A,393.0,Centre,True,59.71,219.53
206,1.0,5.638888888888889,17,45,50.0,B12,Regular,B,393.0,Centre,False,0.0,122.83
206,1.0,5.638888888888889,17,45,50.0,B12,Regular,B,393.0,Centre,False,0.0,125.29
207,1.0,4.194444444444445,12,44,50.0,B12,Regular,B,393.0,Centre,False,0.0,97.22
208,1.0,5.972222222222222,17,56,104.0,B12,Regular,B,393.0,Centre,False,0.0,336.26
208,1.0,5.972222222222222,17,56,104.0,B12,Regular,B,393.0,Centre,True,91.325,339.62
209,1.0,6.805555555555555,11,61,68.0,B12,Diesel,A,393.0,Centre,True,49.95,297.93
209,1.0,6.805555555555555,11,61,68.0,B12,Diesel,A,393.0,Centre,False,0.0,303.89
209,1.0,6.805555555555555,11,61,68.0,B12,Diesel,A,393.0,Centre,False,0.0,303.89
210,1.0,6.388888888888889,13,44,59.0,B12,Diesel,A,393.0,Centre,False,0.0,217.18
210,1.0,6.388888888888889,13,44,59.0,B12,Diesel,A,393.0,Centre,False,0.0,259.02
211,1.0,8.055555555555555,12,34,50.0,B12,Diesel,B,393.0,Centre,False,0.0,337.89
212,1.0,6.444444444444445,9,39,140.0,B12,Diesel,A,393.0,Centre,False,0.0,280.79
213,1.0,4.194444444444445,3,65,50.0,B12,Regular,B,393.0,Centre,False,0.0,101.7
213,1.0,4.194444444444445,3,65,50.0,B12,Regular,B,393.0,Centre,False,0.0,102.21
213,1.0,4.194444444444445,3,65,50.0,B12,Regular,B,393.0,Centre,False,0.0,103.23
214,1.0,6.388888888888889,23,62,149.0,B12,Regular,A,393.0,Centre,True,220.5,239.97
214,1.0,6.388888888888889,23,62,149.0,B12,Regular,A,393.0,Centre,True,42.51,262.77
214,1.0,6.388888888888889,23,62,149.0,B12,Regular,A,393.0,Centre,False,0.0,244.16
215,1.0,6.944444444444445,5,47,59.0,B12,Diesel,A,393.0,Centre,True,932.76,361.76
215,1.0,6.944444444444445,5,47,59.0,B12,Diesel,A,393.0,Centre,False,0.0,374.42
215,1.0,6.944444444444445,5,47,59.0,B12,Diesel,A,393.0,Centre,False,0.0,378.16
216,1.0,6.944444444444445,5,47,59.0,B12,Diesel,A,393.0,Centre,False,0.0,358.35
216,1.0,6.944444444444445,5,47,59.0,B12,Diesel,A,393.0,Centre,False,0.0,360.13
216,1.0,6.944444444444445,5,47,59.0,B12,Diesel,A,393.0,Centre,False,0.0,354.98
217,1.0,6.388888888888889,6,56,50.0,B12,Diesel,B,393.0,Centre,False,0.0,525.83
217,1.0,6.388888888888889,6,56,50.0,B12,Diesel,B,393.0,Centre,False,0.0,525.81
217,1.0,6.388888888888889,6,56,50.0,B12,Diesel,B,393.0,Centre,False,0.0,567.97
218,1.0,5.555555555555555,15,55,50.0,B12,Regular,A,393.0,Centre,False,0.0,204.32
219,1.0,7.5,14,52,59.0,B12,Diesel,A,393.0,Centre,True,882.0,438.89
219,1.0,7.5,14,52,59.0,B12,Diesel,A,393.0,Centre,False,0.0,471.82
220,1.0,6.916666666666666,15,54,104.0,B12,Diesel,A,393.0,Centre,True,216.545,282.85
220,1.0,6.916666666666666,15,54,104.0,B12,Diesel,A,393.0,Centre,False,0.0,315.35
221,1.0,6.694444444444445,11,43,59.0,B12,Diesel,A,393.0,Centre,False,0.0,365.41
222,1.0,5.694444444444445,13,66,158.0,B12,Diesel,A,393.0,Centre,False,0.0,179.26
223,1.0,6.388888888888889,16,21,50.0,B12,Diesel,B,393.0,Centre,False,0.0,376.19
224,1.0,5.972222222222222,11,47,77.0,B12,Diesel,A,393.0,Centre,False,0.0,389.0
225,1.0,5.972222222222222,11,47,77.0,B12,Diesel,A,393.0,Centre,False,0.0,357.68
226,1.0,6.388888888888889,19,35,86.0,B12,Diesel,A,393.0,Centre,True,115.185,272.13
226,1.0,6.388888888888889,19,35,86.0,B12,Diesel,A,393.0,Centre,True,67.11,272.13
227,1.0,6.388888888888889,6,26,86.0,B12,Diesel,B,393.0,Centre,True,642.81,519.16
228,1.0,7.222222222222222,3,34,59.0,B12,Regular,A,393.0,Centre,True,1870.33,337.42
228,1.0,7.222222222222222,3,34,59.0,B12,Regular,A,393.0,Centre,False,0.0,398.16
229,1.0,5.555555555555555,18,70,149.0,B12,Regular,A,393.0,Centre,True,7.881428571428572,464.42
229,1.0,5.555555555555555,18,70,149.0,B12,Regular,A,393.0,Centre,True,18.39,487.66
229,1.0,5.555555555555555,18,70,149.0,B12,Regular,A,393.0,Centre,False,0.0,512.05
230,1.0,5.555555555555555,18,71,149.0,B12,Regular,A,393.0,Centre,True,41.75666666666667,358.84
231,1.0,5.555555555555555,18,72,149.0,B12,Regular,A,393.0,Centre,False,0.0,235.17
232,1.0,5.972222222222222,16,66,59.0,B12,Regular,A,393.0,Centre,False,0.0,289.64
232,1.0,5.972222222222222,16,66,59.0,B12,Regular,A,393.0,Centre,False,0.0,289.64
232,1.0,5.972222222222222,16,66,59.0,B12,Regular,A,393.0,Centre,False,0.0,291.1
233,1.0,5.972222222222222,14,55,158.0,B12,Regular,A,393.0,Centre,False,0.0,216.76
233,1.0,5.972222222222222,14,55,158.0,B12,Regular,A,393.0,Centre,False,0.0,216.76
233,1.0,5.972222222222222,14,55,158.0,B12,Regular,A,393.0,Centre,False,0.0,226.51
234,1.0,5.972222222222222,14,57,158.0,B12,Regular,A,393.0,Centre,False,0.0,244.98
234,1.0,5.972222222222222,14,57,158.0,B12,Regular,A,393.0,Centre,False,0.0,231.82
234,1.0,5.972222222222222,14,57,158.0,B12,Regular,A,393.0,Centre,False,0.0,229.49
235,1.0,6.666666666666666,18,63,59.0,B12,Regular,B,393.0,Centre,True,52.09,294.37
235,1.0,6.666666666666666,18,63,59.0,B12,Regular,B,393.0,Centre,False,0.0,295.85
235,1.0,6.666666666666666,18,63,59.0,B12,Regular,B,393.0,Centre,False,0.0,297.34
236,1.0,7.277777777777778,18,55,68.0,B12,Diesel,B,393.0,Centre,False,0.0,342.71
237,1.0,6.666666666666666,19,44,68.0,B12,Regular,A,393.0,Centre,False,0.0,266.2
237,1.0,6.666666666666666,19,44,68.0,B12,Regular,A,393.0,Centre,False,0.0,274.18
237,1.0,6.666666666666666,19,44,68.0,B12,Regular,A,393.0,Centre,False,0.0,270.06
238,1.0,6.666666666666666,19,57,68.0,B12,Regular,A,393.0,Centre,False,0.0,222.68
238,1.0,6.666666666666666,19,57,68.0,B12,Regular,A,393.0,Centre,False,0.0,223.81
239,1.0,7.138888888888889,9,53,95.0,B12,Regular,B,393.0,Centre,False,0.0,286.35
240,1.0,6.666666666666666,10,53,59.0,B12,Diesel,A,393.0,Centre,True,231.55,337.95
241,1.0,4.916666666666667,6,29,68.0,B12,Regular,B,393.0,Centre,False,0.0,187.52
241,1.0,4.916666666666667,6,29,68.0,B12,Regular,B,393.0,Centre,False,0.0,188.45
241,1.0,4.916666666666667,6,29,68.0,B12,Regular,B,393.0,Centre,False,0.0,192.22
242,1.0,7.777777777777778,0,33,77.0,B12,Regular,A,393.0,Centre,False,0.0,183.02
243,1.0,5.555555555555555,21,37,95.0,B12,Regular,A,393.0,Centre,True,9.99,274.67
243,1.0,5.555555555555555,21,37,95.0,B12,Regular,A,393.0,Centre,True,451.89,274.67
244,1.0,5.555555555555555,21,37,95.0,B12,Regular,A,393.0,Centre,True,28.3125,252.27
245,1.0,5.833333333333333,20,41,140.0,B12,Diesel,A,393.0,Centre,False,0.0,284.15
245,1.0,5.833333333333333,20,41,140.0,B12,Diesel,A,393.0,Centre,False,0.0,311.15
245,1.0,5.833333333333333,20,41,140.0,B12,Diesel,A,393.0,Centre,False,0.0,325.14
246,1.0,6.944444444444445,14,58,50.0,B12,Diesel,B,393.0,Centre,False,0.0,313.38
247,1.0,4.027777777777778,18,47,59.0,B12,Regular,A,393.0,Centre,False,0.0,128.45
248,1.0,5.555555555555555,31,55,50.0,B12,Diesel,A,393.0,Centre,False,0.0,214.84
249,1.0,5.777777777777778,17,42,68.0,B12,Diesel,A,393.0,Centre,True,81.105,303.54
249,1.0,5.777777777777778,17,42,68.0,B12,Diesel,A,393.0,Centre,False,0.0,292.73
250,1.0,5.555555555555555,16,58,77.0,B12,Diesel,A,393.0,Centre,False,0.0,283.98
250,1.0,5.555555555555555,16,58,77.0,B12,Diesel,A,393.0,Centre,False,0.0,283.98
251,1.0,5.666666666666667,14,71,68.0,B12,Diesel,A,393.0,Centre,False,0.0,247.32
252,1.0,6.138888888888889,18,70,50.0,B12,Diesel,A,393.0,Centre,False,0.0,73.91
252,1.0,6.138888888888889,18,70,50.0,B12,Diesel,A,393.0,Centre,False,0.0,71.03
252,1.0,6.138888888888889,18,70,50.0,B12,Diesel,A,393.0,Centre,False,0.0,69.31
253,1.0,6.805555555555555,11,42,59.0,B12,Diesel,A,393.0,Centre,False,0.0,275.98
253,1.0,6.805555555555555,11,42,59.0,B12,Diesel,A,393.0,Centre,False,0.0,275.98
254,1.0,6.944444444444445,8,34,50.0,B12,Diesel,B,393.0,Centre,False,0.0,298.64
255,1.0,6.388888888888889,12,63,59.0,B12,Diesel,A,393.0,Centre,False,0.0,296.76
255,1.0,6.388888888888889,12,63,59.0,B12,Diesel,A,393.0,Centre,False,0.0,305.67
255,1.0,6.388888888888889,12,63,59.0,B12,Diesel,A,393.0,Centre,False,0.0,305.67
255,1.0,6.388888888888889,12,63,59.0,B12,Diesel,A,393.0,Centre,False,0.0,302.61
256,1.0,6.944444444444445,11,24,50.0,B12,Diesel,B,393.0,Centre,False,0.0,452.23
256,1.0,6.944444444444445,11,24,50.0,B12,Diesel,B,393.0,Centre,False,0.0,456.75
256,1.0,6.944444444444445,11,24,50.0,B12,Diesel,B,393.0,Centre,False,0.0,449.9
257,1.0,9.63888888888889,13,65,77.0,B12,Diesel,B,393.0,Centre,False,0.0,311.25
257,1.0,9.63888888888889,13,65,77.0,B12,Diesel,B,393.0,Centre,False,0.0,312.8
258,1.0,5.555555555555555,29,52,50.0,B12,Diesel,A,393.0,Centre,False,0.0,195.37
258,1.0,5.555555555555555,29,52,50.0,B12,Diesel,A,393.0,Centre,False,0.0,190.91
258,1.0,5.555555555555555,29,52,50.0,B12,Diesel,A,393.0,Centre,False,0.0,150.23
259,1.0,5.888888888888889,19,57,86.0,B12,Diesel,A,393.0,Centre,True,882.0,263.68
259,1.0,5.888888888888889,19,57,86.0,B12,Diesel,A,393.0,Centre,False,0.0,337.5
260,1.0,6.666666666666666,15,62,113.0,B12,Regular,B,393.0,Centre,True,674.995,438.56
260,1.0,6.666666666666666,15,62,113.0,B12,Regular,B,393.0,Centre,False,0.0,482.43
261,1.0,6.277777777777778,21,60,68.0,B12,Diesel,A,393.0,Centre,True,166.07,320.03
261,1.0,6.277777777777778,21,60,68.0,B12,Diesel,A,393.0,Centre,True,105.78,321.63
261,1.0,6.277777777777778,21,60,68.0,B12,Diesel,A,393.0,Centre,False,0.0,324.85
262,1.0,7.111111111111111,0,61,50.0,B12,Regular,A,393.0,Centre,False,0.0,324.27
263,1.0,5.583333333333333,19,58,122.0,B12,Diesel,A,393.0,Centre,True,16.34,268.42
263,1.0,5.583333333333333,19,58,122.0,B12,Diesel,A,393.0,Centre,True,60.72,254.09
264,1.0,5.583333333333333,19,60,122.0,B12,Diesel,A,393.0,Centre,True,17.932,274.45
265,1.0,5.583333333333333,19,60,122.0,B12,Diesel,A,393.0,Centre,True,100.615,231.91
266,1.0,6.25,16,54,59.0,B12,Diesel,A,393.0,Centre,True,90.48,336.21
266,1.0,6.25,16,54,59.0,B12,Diesel,A,393.0,Centre,False,0.0,339.56
266,1.0,6.25,16,54,59.0,B12,Diesel,A,393.0,Centre,False,0.0,341.26
267,1.0,5.833333333333333,4,56,50.0,B12,Regular,A,393.0,Centre,False,0.0,357.43
268,1.0,4.222222222222222,6,58,59.0,B12,Regular,B,393.0,Centre,True,49.95,120.19
268,1.0,4.222222222222222,6,58,59.0,B12,Regular,B,393.0,Centre,False,0.0,119.98
269,1.0,4.027777777777778,13,57,50.0,B12,Regular,A,393.0,Centre,False,0.0,147.61
270,1.0,7.361111111111111,18,53,50.0,B12,Diesel,B,393.0,Centre,False,0.0,431.57
270,1.0,7.361111111111111,18,53,50.0,B12,Diesel,B,393.0,Centre,False,0.0,403.06
270,1.0,7.361111111111111,18,53,50.0,B12,Diesel,B,393.0,Centre,False,0.0,373.5
271,1.0,8.055555555555555,8,56,50.0,B12,Diesel,B,393.0,Centre,False,0.0,595.19
271,1.0,8.055555555555555,8,56,50.0,B12,Diesel,B,393.0,Centre,False,0.0,607.1
272,1.0,5.972222222222222,16,55,68.0,B12,Diesel,A,393.0,Centre,True,77.575,276.29
273,1.0,6.5,13,49,50.0,B12,Diesel,B,393.0,Centre,False,0.0,292.17
273,1.0,6.5,13,49,50.0,B12,Diesel,B,393.0,Centre,False,0.0,296.56
274,1.0,7.0,16,46,167.0,B12,Diesel,B,393.0,Centre,False,0.0,307.06
275,1.0,6.388888888888889,21,48,113.0,B12,Diesel,A,393.0,Centre,True,363.04,271.7
275,1.0,6.388888888888889,21,48,113.0,B12,Diesel,A,393.0,Centre,False,0.0,272.79
275,1.0,6.388888888888889,21,48,113.0,B12,Diesel,A,393.0,Centre,False,0.0,266.26
275,1.0,6.388888888888889,21,48,113.0,B12,Diesel,A,393.0,Centre,False,0.0,282.97
276,1.0,6.111111111111111,10,23,50.0,B12,Regular,A,393.0,Centre,False,0.0,72.39
276,1.0,6.111111111111111,10,23,50.0,B12,Regular,A,393.0,Centre,False,0.0,366.91
277,1.0,6.666666666666666,19,22,50.0,B12,Regular,A,393.0,Centre,False,0.0,390.19
278,1.0,6.666666666666666,19,22,50.0,B12,Regular,A,393.0,Centre,False,0.0,223.15
279,1.0,6.944444444444445,12,48,68.0,B12,Diesel,B,393.0,Centre,True,50.185,330.07
279,1.0,6.944444444444445,12,48,68.0,B12,Diesel,B,393.0,Centre,True,882.0,336.67
279,1.0,6.944444444444445,12,48,68.0,B12,Diesel,B,393.0,Centre,False,0.0,449.45
280,1.0,6.388888888888889,19,45,104.0,B12,Diesel,B,393.0,Centre,False,0.0,349.89
281,1.0,5.555555555555555,17,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,250.37
281,1.0,5.555555555555555,17,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,250.37
281,1.0,5.555555555555555,17,46,50.0,B12,Regular,A,393.0,Centre,False,0.0,259.14
282,1.0,6.666666666666666,10,50,50.0,B12,Diesel,A,393.0,Centre,False,0.0,346.51
283,1.0,6.25,8,47,50.0,B12,Regular,A,393.0,Centre,False,0.0,289.56
284,1.0,7.083333333333334,15,49,59.0,B12,Diesel,A,393.0,Centre,False,0.0,242.37
285,1.0,5.555555555555555,18,49,50.0,B12,Regular,A,393.0,Centre,False,0.0,230.26
286,1.0,6.666666666666666,15,48,50.0,B12,Diesel,B,393.0,Centre,False,0.0,297.79
286,1.0,6.666666666666666,15,48,50.0,B12,Diesel,B,393.0,Centre,False,0.0,305.24
287,1.0,6.388888888888889,3,44,68.0,B12,Diesel,B,393.0,Centre,False,0.0,283.51
287,1.0,6.388888888888889,3,44,68.0,B12,Diesel,B,393.0,Centre,False,0.0,299.53
288,1.0,6.527777777777778,17,43,50.0,B12,Regular,B,393.0,Centre,False,0.0,133.02
289,1.0,6.194444444444445,15,43,59.0,B12,Regular,A,393.0,Centre,True,586.89,320.6
289,1.0,6.194444444444445,15,43,59.0,B12,Regular,A,393.0,Centre,False,0.0,351.07
290,1.0,5.833333333333333,8,37,77.0,B12,Diesel,A,393.0,Centre,False,0.0,310.06
291,1.0,7.5,12,38,59.0,B12,Diesel,A,393.0,Centre,False,0.0,345.85
291,1.0,7.5,12,38,59.0,B12,Diesel,A,393.0,Centre,False,0.0,352.76
292,1.0,7.222222222222222,0,42,50.0,B12,Diesel,A,393.0,Centre,False,0.0,312.8
293,1.0,4.027777777777778,13,33,59.0,B12,Regular,B,393.0,Centre,False,0.0,160.9
293,1.0,4.027777777777778,13,33,59.0,B12,Regular,B,393.0,Centre,False,0.0,162.5
294,1.0,7.5,8,41,50.0,B12,Diesel,B,393.0,Centre,False,0.0,299.48
295,1.0,6.944444444444445,9,40,50.0,B12,Diesel,B,393.0,Centre,False,0.0,232.01
